% x, y, z, rho, j_x, j_y, j_z ;
-2.939, -1.26, 0, 0.000126, 2.323e-21, 1.429e-20, -7.937e-06 ;
-2.939, -1.2, 0, 0.0001362, 2.295e-21, 1.556e-20, -8.174e-06 ;
-2.939, -1.14, 0, 0.0001468, 2.617e-21, 1.652e-20, -8.367e-06 ;
-2.939, -1.08, 0, 0.0001576, 2.651e-21, 1.779e-20, -8.51e-06 ;
-2.939, -1.02, 0, 0.0001686, 2.877e-21, 1.906e-20, -8.597e-06 ;
-2.939, -0.96, 0, 0.0001797, 2.823e-21, 2.033e-20, -8.624e-06 ;
-2.939, -0.9, 0, 0.0001908, 2.771e-21, 2.075e-20, -8.585e-06 ;
-2.939, -0.84, 0, 0.0002018, 3.109e-21, 2.223e-20, -8.476e-06 ;
-2.939, -0.78, 0, 0.0002127, 3.055e-21, 2.287e-20, -8.295e-06 ;
-2.939, -0.72, 0, 0.0002233, 2.976e-21, 2.414e-20, -8.039e-06 ;
-2.939, -0.66, 0, 0.0002336, 2.925e-21, 2.478e-20, -7.707e-06 ;
-2.939, -0.6, 0, 0.0002433, 2.656e-21, 2.541e-20, -7.3e-06 ;
-2.939, -0.54, 0, 0.0002526, 2.369e-21, 2.668e-20, -6.819e-06 ;
-2.939, -0.48, 0, 0.0002611, 2.305e-21, 2.732e-20, -6.267e-06 ;
-2.939, -0.42, 0, 0.0002689, 2.202e-21, 2.838e-20, -5.648e-06 ;
-2.939, -0.36, 0, 0.0002759, 2.389e-21, 2.88e-20, -4.966e-06 ;
-2.939, -0.3, 0, 0.0002819, 1.991e-21, 2.922e-20, -4.229e-06 ;
-2.939, -0.24, 0, 0.000287, 1.819e-21, 2.965e-20, -3.444e-06 ;
-2.939, -0.18, 0, 0.0002909, 1.659e-21, 3.028e-20, -2.619e-06 ;
-2.939, -0.12, 0, 0.0002938, 1.315e-21, 3.049e-20, -1.763e-06 ;
-2.939, -0.06, 0, 0.0002956, 1.035e-21, 3.028e-20, -8.867e-07 ;
-2.939, 0, 0, 0.0002962, 7.682e-22, 3.049e-20, 7.067e-21 ;
-2.939, 0.06, 0, 0.0002956, 4.989e-22, 3.028e-20, 8.867e-07 ;
-2.939, 0.12, 0, 0.0002938, 2.981e-22, 3.028e-20, 1.763e-06 ;
-2.939, 0.18, 0, 0.0002909, -9.838e-23, 2.986e-20, 2.619e-06 ;
-2.939, 0.24, 0, 0.000287, -3.604e-22, 2.922e-20, 3.444e-06 ;
-2.939, 0.3, 0, 0.0002819, -6.37e-22, 2.901e-20, 4.229e-06 ;
-2.939, 0.36, 0, 0.0002759, -7.065e-22, 2.859e-20, 4.966e-06 ;
-2.939, 0.42, 0, 0.0002689, -9.437e-22, 2.816e-20, 5.648e-06 ;
-2.939, 0.48, 0, 0.0002611, -1.048e-21, 2.753e-20, 6.267e-06 ;
-2.939, 0.54, 0, 0.0002526, -1.332e-21, 2.668e-20, 6.819e-06 ;
-2.939, 0.6, 0, 0.0002433, -1.186e-21, 2.52e-20, 7.3e-06 ;
-2.939, 0.66, 0, 0.0002336, -1.465e-21, 2.456e-20, 7.707e-06 ;
-2.939, 0.72, 0, 0.0002233, -1.513e-21, 2.351e-20, 8.039e-06 ;
-2.939, 0.78, 0, 0.0002127, -2.007e-21, 2.266e-20, 8.295e-06 ;
-2.939, 0.84, 0, 0.0002018, -1.84e-21, 2.181e-20, 8.476e-06 ;
-2.939, 0.9, 0, 0.0001908, -2.141e-21, 2.054e-20, 8.585e-06 ;
-2.939, 0.96, 0, 0.0001797, -1.763e-21, 1.927e-20, 8.624e-06 ;
-2.939, 1.02, 0, 0.0001686, -1.377e-21, 1.8e-20, 8.597e-06 ;
-2.939, 1.08, 0, 0.0001576, -1.798e-21, 1.715e-20, 8.51e-06 ;
-2.939, 1.14, 0, 0.0001468, -1.961e-21, 1.631e-20, 8.367e-06 ;
-2.939, 1.2, 0, 0.0001362, -1.418e-21, 1.535e-20, 8.174e-06 ;
-2.939, 1.26, 0, 0.000126, -1.668e-21, 1.387e-20, 7.937e-06 ;
-2.939, 1.32, 0, 0.0001161, -1.596e-21, 1.313e-20, 7.663e-06 ;
-2.939, 1.38, 0, 0.0001066, -9.97e-22, 1.175e-20, 7.358e-06 ;
-2.939, 1.44, 0, 9.76e-05, -8.936e-22, 1.091e-20, 7.027e-06 ;
-2.939, 1.5, 0, 8.904e-05, -6.453e-22, 9.953e-21, 6.678e-06 ;
-2.939, 1.56, 0, 8.096e-05, -4.204e-22, 8.894e-21, 6.315e-06 ;
-2.939, 1.62, 0, 7.338e-05, -2.491e-22, 8.1e-21, 5.943e-06 ;
-2.939, 1.68, 0, 6.63e-05, -2.948e-22, 7.359e-21, 5.569e-06 ;
-2.939, 1.74, 0, 5.972e-05, -2.527e-22, 6.565e-21, 5.195e-06 ;
