% x, y, z, rho, j_x, j_y, j_z ;
0, -1.46, 1.02, 0.04979, 0, 0, -0 ;
0, -1.46, 1.06, 0.04684, 0, 0, -0 ;
0, -1.46, 1.1, 0.04401, 0, 0, -0 ;
0, -1.46, 1.14, 0.04131, 0, 0, -0 ;
0, -1.46, 1.18, 0.03873, 0, 0, -0 ;
0, -1.46, 1.22, 0.03629, 0, 0, -0 ;
0, -1.46, 1.26, 0.03397, 0, 0, -0 ;
0, -1.46, 1.3, 0.03177, 0, 0, -0 ;
0, -1.46, 1.34, 0.0297, 0, 0, -0 ;
0, -1.46, 1.38, 0.02774, 0, 0, -0 ;
0, -1.46, 1.42, 0.02589, 0, 0, -0 ;
0, -1.46, 1.46, 0.02416, 0, 0, -0 ;
0, -1.46, 1.5, 0.02253, 0, 0, -0 ;
0, -1.46, 1.54, 0.02101, 0, 0, -0 ;
0, -1.46, 1.58, 0.01958, 0, 0, -0 ;
0, -1.46, 1.62, 0.01824, 0, 0, -0 ;
0, -1.46, 1.66, 0.01699, 0, 0, -0 ;
0, -1.46, 1.7, 0.01582, 0, 0, -0 ;
0, -1.46, 1.74, 0.01472, 0, 0, -0 ;
0, -1.46, 1.78, 0.0137, 0, 0, -0 ;
0, -1.46, 1.82, 0.01274, 0, 0, -0 ;
0, -1.46, 1.86, 0.01185, 0, 0, -0 ;
0, -1.46, 1.9, 0.01102, 0, 0, -0 ;
0, -1.46, 1.94, 0.01024, 0, 0, -0 ;
0, -1.46, 1.98, 0.009519, 0, 0, -0 ;
0, -1.46, 2.02, 0.008842, 0, 0, -0 ;
0, -1.46, 2.06, 0.00821, 0, 0, -0 ;
0, -1.46, 2.1, 0.007619, 0, 0, -0 ;
0, -1.46, 2.14, 0.007068, 0, 0, -0 ;
0, -1.46, 2.18, 0.006553, 0, 0, -0 ;
0, -1.46, 2.22, 0.006072, 0, 0, -0 ;
0, -1.46, 2.26, 0.005623, 0, 0, -0 ;
0, -1.46, 2.3, 0.005204, 0, 0, -0 ;
0, -1.46, 2.34, 0.004813, 0, 0, -0 ;
0, -1.46, 2.38, 0.004448, 0, 0, -0 ;
0, -1.46, 2.42, 0.004108, 0, 0, -0 ;
0, -1.46, 2.46, 0.003791, 0, 0, -0 ;
0, -1.46, 2.5, 0.003496, 0, 0, -0 ;
0, -1.419, -1.5, 0.01926, 0, 0, -0 ;
0, -1.419, -1.46, 0.02156, 0, 0, -0 ;
0, -1.419, -1.42, 0.02416, 0, 0, -0 ;
0, -1.419, -1.38, 0.02708, 0, 0, -0 ;
0, -1.419, -1.34, 0.03036, 0, 0, -0 ;
0, -1.419, -1.3, 0.03402, 0, 0, -0 ;
0, -1.419, -1.26, 0.03811, 0, 0, -0 ;
0, -1.419, -1.22, 0.04265, 0, 0, -0 ;
0, -1.419, -1.18, 0.04765, 0, 0, -0 ;
0, -1.419, -1.14, 0.05315, 0, 0, -0 ;
0, -1.419, -1.1, 0.05914, 0, 0, -0 ;
0, -1.419, -1.06, 0.06563, 0, 0, -0 ;
0, -1.419, -1.02, 0.07261, 0, 0, -0 ;
0, -1.419, -0.98, 0.08004, 0, 0, -0 ;
0, -1.419, -0.94, 0.0879, 0, 0, -0 ;
0, -1.419, -0.9, 0.09612, 0, 0, -0 ;
0, -1.419, -0.86, 0.1046, 0, 0, -0 ;
0, -1.419, -0.82, 0.1134, 0, 0, -0 ;
0, -1.419, -0.78, 0.1222, 0, 0, -0 ;
0, -1.419, -0.74, 0.1311, 0, 0, -0 ;
0, -1.419, -0.7, 0.1398, 0, 0, -0 ;
0, -1.419, -0.66, 0.1483, 0, 0, -0 ;
0, -1.419, -0.62, 0.1563, 0, 0, -0 ;
0, -1.419, -0.58, 0.1639, 0, 0, -0 ;
0, -1.419, -0.54, 0.1708, 0, 0, -0 ;
0, -1.419, -0.5, 0.1769, 0, 0, -0 ;
0, -1.419, -0.46, 0.1822, 0, 0, -0 ;
0, -1.419, -0.42, 0.1866, 0, 0, -0 ;
0, -1.419, -0.38, 0.19, 0, 0, -0 ;
0, -1.419, -0.34, 0.1923, 0, 0, -0 ;
0, -1.419, -0.3, 0.1937, 0, 0, -0 ;
0, -1.419, -0.26, 0.1941, 0, 0, -0 ;
0, -1.419, -0.22, 0.1936, 0, 0, -0 ;
0, -1.419, -0.18, 0.1922, 0, 0, -0 ;
0, -1.419, -0.14, 0.19, 0, 0, -0 ;
0, -1.419, -0.1, 0.1872, 0, 0, -0 ;
0, -1.419, -0.06, 0.1836, 0, 0, -0 ;
0, -1.419, -0.02, 0.1796, 0, 0, -0 ;
0, -1.419, 0.02, 0.1751, 0, 0, -0 ;
0, -1.419, 0.06, 0.1703, 0, 0, -0 ;
0, -1.419, 0.1, 0.1652, 0, 0, -0 ;
0, -1.419, 0.14, 0.1598, 0, 0, -0 ;
0, -1.419, 0.18, 0.1544, 0, 0, -0 ;
0, -1.419, 0.22, 0.1488, 0, 0, -0 ;
0, -1.419, 0.26, 0.1433, 0, 0, -0 ;
0, -1.419, 0.3, 0.1377, 0, 0, -0 ;
0, -1.419, 0.34, 0.1322, 0, 0, -0 ;
0, -1.419, 0.38, 0.1268, 0, 0, -0 ;
0, -1.419, 0.42, 0.1214, 0, 0, -0 ;
0, -1.419, 0.46, 0.1162, 0, 0, -0 ;
