% x, y, z, rho, j_x, j_y, j_z ;
-1.96, -1.92, 0, 0.0005487, -4.847e-21, -1.948e-20, -5.268e-05 ;
-1.96, -1.88, 0, 0.0005976, -2.343e-21, -1.906e-20, -5.617e-05 ;
-1.96, -1.84, 0, 0.0006498, -4.085e-21, -2.329e-20, -5.978e-05 ;
-1.96, -1.8, 0, 0.0007055, -4.917e-21, -2.711e-20, -6.35e-05 ;
-1.96, -1.76, 0, 0.0007648, -6.54e-21, -2.711e-20, -6.73e-05 ;
-1.96, -1.72, 0, 0.0008278, -4.883e-21, -2.711e-20, -7.119e-05 ;
-1.96, -1.68, 0, 0.0008946, -8.347e-21, -3.303e-20, -7.515e-05 ;
-1.96, -1.64, 0, 0.0009654, -6.589e-21, -2.965e-20, -7.916e-05 ;
-1.96, -1.6, 0, 0.00104, -8.354e-21, -3.558e-20, -8.32e-05 ;
-1.96, -1.56, 0, 0.001119, -8.436e-21, -3.558e-20, -8.727e-05 ;
-1.96, -1.52, 0, 0.001202, -8.355e-21, -3.812e-20, -9.132e-05 ;
-1.96, -1.48, 0, 0.001289, -7.01e-21, -3.727e-20, -9.536e-05 ;
-1.96, -1.44, 0, 0.00138, -8.701e-21, -4.574e-20, -9.934e-05 ;
-1.96, -1.4, 0, 0.001475, -4.096e-21, -4.235e-20, -0.0001032 ;
-1.96, -1.36, 0, 0.001574, -6.389e-21, -4.743e-20, -0.0001071 ;
-1.96, -1.32, 0, 0.001678, -8.843e-21, -5.082e-20, -0.0001107 ;
-1.96, -1.28, 0, 0.001785, -1.097e-20, -5.082e-20, -0.0001142 ;
-1.96, -1.24, 0, 0.001896, -8.283e-21, -5.76e-20, -0.0001176 ;
-1.96, -1.2, 0, 0.002011, -1.112e-20, -5.929e-20, -0.0001207 ;
-1.96, -1.16, 0, 0.00213, -1.073e-20, -6.099e-20, -0.0001235 ;
-1.96, -1.12, 0, 0.002252, -1.317e-20, -6.776e-20, -0.0001261 ;
-1.96, -1.08, 0, 0.002377, -1.05e-20, -6.776e-20, -0.0001284 ;
-1.96, -1.04, 0, 0.002505, -1.662e-20, -7.115e-20, -0.0001303 ;
-1.96, -1, 0, 0.002636, -1.117e-20, -7.793e-20, -0.0001318 ;
-1.96, -0.96, 0, 0.002768, -1.427e-20, -7.793e-20, -0.0001329 ;
-1.96, -0.92, 0, 0.002903, -1.179e-20, -8.47e-20, -0.0001335 ;
-1.96, -0.88, 0, 0.003039, -1.246e-20, -8.47e-20, -0.0001337 ;
-1.96, -0.84, 0, 0.003176, -1.333e-20, -8.809e-20, -0.0001334 ;
