% x, y, z, rho, j_x, j_y, j_z ;
-9.899, -8.8, 0, 5.393e-10, 2.686e-23, -1.147e-23, -2.312e-09 ;
-9.899, -8.7, 0, 5.403e-10, 2.528e-23, -1.356e-23, -2.288e-09 ;
-9.899, -8.6, 0, 5.406e-10, 2.348e-23, -1.583e-23, -2.262e-09 ;
-9.899, -8.5, 0, 5.404e-10, 2.146e-23, -1.822e-23, -2.233e-09 ;
-9.899, -8.4, 0, 5.396e-10, 1.912e-23, -2.08e-23, -2.202e-09 ;
-9.899, -8.3, 0, 5.382e-10, 1.655e-23, -2.352e-23, -2.168e-09 ;
-9.899, -8.2, 0, 5.361e-10, 1.369e-23, -2.642e-23, -2.133e-09 ;
-9.899, -8.1, 0, 5.333e-10, 1.05e-23, -2.947e-23, -2.094e-09 ;
-9.899, -8, 0, 5.299e-10, 7.001e-24, -3.272e-23, -2.053e-09 ;
-9.899, -7.9, 0, 5.258e-10, 3.164e-24, -3.612e-23, -2.01e-09 ;
-9.899, -7.8, 0, 5.21e-10, -1.051e-24, -3.969e-23, -1.965e-09 ;
-9.899, -7.7, 0, 5.155e-10, -5.621e-24, -4.344e-23, -1.918e-09 ;
-9.899, -7.6, 0, 5.093e-10, -1.057e-23, -4.734e-23, -1.868e-09 ;
-9.899, -7.5, 0, 5.024e-10, -1.59e-23, -5.142e-23, -1.817e-09 ;
-9.899, -7.4, 0, 4.947e-10, -2.168e-23, -5.564e-23, -1.764e-09 ;
-9.899, -7.3, 0, 4.863e-10, -2.784e-23, -6.003e-23, -1.708e-09 ;
-9.899, -7.2, 0, 4.772e-10, -3.444e-23, -6.454e-23, -1.652e-09 ;
-9.899, -7.1, 0, 4.675e-10, -4.146e-23, -6.919e-23, -1.594e-09 ;
-9.899, -7, 0, 4.57e-10, -4.891e-23, -7.395e-23, -1.534e-09 ;
-9.899, -6.9, 0, 4.458e-10, -5.68e-23, -7.882e-23, -1.474e-09 ;
-9.899, -6.8, 0, 4.341e-10, -6.509e-23, -8.376e-23, -1.412e-09 ;
-9.899, -6.7, 0, 4.217e-10, -7.381e-23, -8.875e-23, -1.35e-09 ;
-9.899, -6.6, 0, 4.087e-10, -8.293e-23, -9.379e-23, -1.287e-09 ;
-9.899, -6.5, 0, 3.951e-10, -9.241e-23, -9.884e-23, -1.223e-09 ;
-9.899, -6.4, 0, 3.811e-10, -1.023e-22, -1.039e-22, -1.16e-09 ;
-9.899, -6.3, 0, 3.665e-10, -1.125e-22, -1.089e-22, -1.096e-09 ;
-9.899, -6.2, 0, 3.516e-10, -1.23e-22, -1.138e-22, -1.033e-09 ;
-9.899, -6.1, 0, 3.363e-10, -1.338e-22, -1.187e-22, -9.706e-10 ;
-9.899, -6, 0, 3.207e-10, -1.448e-22, -1.233e-22, -9.086e-10 ;
-9.899, -5.9, 0, 3.048e-10, -1.56e-22, -1.279e-22, -8.475e-10 ;
-9.899, -5.8, 0, 2.888e-10, -1.673e-22, -1.322e-22, -7.876e-10 ;
-9.899, -5.7, 0, 2.726e-10, -1.787e-22, -1.363e-22, -7.291e-10 ;
-9.899, -5.6, 0, 2.564e-10, -1.901e-22, -1.401e-22, -6.721e-10 ;
-9.899, -5.5, 0, 2.402e-10, -2.015e-22, -1.436e-22, -6.168e-10 ;
-9.899, -5.4, 0, 2.241e-10, -2.128e-22, -1.468e-22, -5.635e-10 ;
-9.899, -5.3, 0, 2.081e-10, -2.238e-22, -1.496e-22, -5.122e-10 ;
-9.899, -5.2, 0, 1.924e-10, -2.346e-22, -1.52e-22, -4.633e-10 ;
-9.899, -5.1, 0, 1.77e-10, -2.45e-22, -1.54e-22, -4.167e-10 ;
-9.899, -5, 0, 1.62e-10, -2.55e-22, -1.555e-22, -3.725e-10 ;
-9.899, -4.9, 0, 1.474e-10, -2.644e-22, -1.566e-22, -3.31e-10 ;
-9.899, -4.8, 0, 1.333e-10, -2.733e-22, -1.572e-22, -2.922e-10 ;
-9.899, -4.7, 0, 1.198e-10, -2.814e-22, -1.572e-22, -2.56e-10 ;
-9.899, -4.6, 0, 1.069e-10, -2.888e-22, -1.568e-22, -2.226e-10 ;
-9.899, -4.5, 0, 9.463e-11, -2.953e-22, -1.558e-22, -1.919e-10 ;
-9.899, -4.4, 0, 8.31e-11, -3.008e-22, -1.544e-22, -1.64e-10 ;
-9.899, -4.3, 0, 7.232e-11, -3.054e-22, -1.524e-22, -1.387e-10 ;
-9.899, -4.2, 0, 6.231e-11, -3.088e-22, -1.499e-22, -1.161e-10 ;
-9.899, -4.1, 0, 5.309e-11, -3.111e-22, -1.47e-22, -9.595e-11 ;
-9.899, -4, 0, 4.468e-11, -3.122e-22, -1.436e-22, -7.825e-11 ;
-9.899, -3.9, 0, 3.707e-11, -3.121e-22, -1.399e-22, -6.286e-11 ;
-9.899, -3.8, 0, 3.028e-11, -3.106e-22, -1.357e-22, -4.964e-11 ;
-9.899, -3.7, 0, 2.428e-11, -3.079e-22, -1.312e-22, -3.844e-11 ;
-9.899, -3.6, 0, 1.906e-11, -3.038e-22, -1.264e-22, -2.909e-11 ;
-9.899, -3.5, 0, 1.458e-11, -2.983e-22, -1.213e-22, -2.144e-11 ;
-9.899, -3.4, 0, 1.082e-11, -2.916e-22, -1.161e-22, -1.53e-11 ;
-9.899, -3.3, 0, 7.726e-12, -2.835e-22, -1.107e-22, -1.051e-11 ;
-9.899, -3.2, 0, 5.262e-12, -2.742e-22, -1.052e-22, -6.886e-12 ;
-9.899, -3.1, 0, 3.373e-12, -2.636e-22, -9.975e-23, -4.259e-12 ;
-9.899, -3, 0, 2.003e-12, -2.519e-22, -9.429e-23, -2.463e-12 ;
-9.899, -2.9, 0, 1.094e-12, -2.391e-22, -8.892e-23, -1.344e-12 ;
-9.899, -2.8, 0, 5.849e-13, -2.253e-22, -8.37e-23, -7.536e-13 ;
-9.899, -2.7, 0, 4.149e-13, -2.107e-22, -7.867e-23, -5.594e-13 ;
-9.899, -2.6, 0, 5.225e-13, -1.952e-22, -7.39e-23, -6.414e-13 ;
-9.899, -2.5, 0, 8.48e-13, -1.792e-22, -6.942e-23, -8.947e-13 ;
-9.899, -2.4, 0, 1.334e-12, -1.626e-22, -6.528e-23, -1.23e-12 ;
-9.899, -2.3, 0, 1.925e-12, -1.456e-22, -6.151e-23, -1.575e-12 ;
-9.899, -2.2, 0, 2.573e-12, -1.285e-22, -5.814e-23, -1.873e-12 ;
-9.899, -2.1, 0, 3.231e-12, -1.113e-22, -5.52e-23, -2.081e-12 ;
-9.899, -2, 0, 3.861e-12, -9.421e-23, -5.27e-23, -2.174e-12 ;
-9.899, -1.9, 0, 4.428e-12, -7.74e-23, -5.064e-23, -2.138e-12 ;
-9.899, -1.8, 0, 4.907e-12, -6.104e-23, -4.904e-23, -1.972e-12 ;
-9.899, -1.7, 0, 5.276e-12, -4.53e-23, -4.788e-23, -1.685e-12 ;
-9.899, -1.6, 0, 5.523e-12, -3.035e-23, -4.713e-23, -1.295e-12 ;
-9.899, -1.5, 0, 5.64e-12, -1.635e-23, -4.68e-23, -8.257e-13 ;
-9.899, -1.4, 0, 5.627e-12, -3.455e-24, -4.683e-23, -3.066e-13 ;
-9.899, -1.3, 0, 5.489e-12, 8.187e-24, -4.719e-23, 2.317e-13 ;
-9.899, -1.2, 0, 5.237e-12, 1.842e-23, -4.784e-23, 7.579e-13 ;
-9.899, -1.1, 0, 4.885e-12, 2.713e-23, -4.873e-23, 1.242e-12 ;
-9.899, -1, 0, 4.453e-12, 3.418e-23, -4.979e-23, 1.656e-12 ;
-9.899, -0.9, 0, 3.962e-12, 3.947e-23, -5.097e-23, 1.979e-12 ;
-9.899, -0.8, 0, 3.434e-12, 4.291e-23, -5.221e-23, 2.193e-12 ;
-9.899, -0.7, 0, 2.896e-12, 4.441e-23, -5.343e-23, 2.286e-12 ;
-9.899, -0.6, 0, 2.37e-12, 4.39e-23, -5.457e-23, 2.255e-12 ;
-9.899, -0.5, 0, 1.879e-12, 4.135e-23, -5.556e-23, 2.102e-12 ;
-9.899, -0.4, 0, 1.446e-12, 3.672e-23, -5.632e-23, 1.835e-12 ;
-9.899, -0.3, 0, 1.089e-12, 2.999e-23, -5.679e-23, 1.47e-12 ;
