% x, y, z, rho, j_x, j_y, j_z ;
-9.798, 1, 0, 1.856e-09, -1.155e-26, -1.292e-26, 9.279e-10 ;
-9.798, 1.2, 0, 1.809e-09, 8.538e-27, 0, 1.085e-09 ;
-9.798, 1.4, 0, 1.754e-09, 3.045e-26, -1.292e-26, 1.228e-09 ;
-9.798, 1.6, 0, 1.694e-09, 1.186e-26, 1.292e-26, 1.355e-09 ;
-9.798, 1.8, 0, 1.628e-09, -7.938e-27, 0, 1.465e-09 ;
-9.798, 2, 0, 1.556e-09, -2.028e-26, 0, 1.556e-09 ;
-9.798, 2.2, 0, 1.481e-09, -1.392e-26, 0, 1.63e-09 ;
-9.798, 2.4, 0, 1.403e-09, 1.868e-26, 1.292e-26, 1.684e-09 ;
-9.798, 2.6, 0, 1.323e-09, -7.073e-27, 0, 1.72e-09 ;
-9.798, 2.8, 0, 1.242e-09, -1.971e-26, 1.292e-26, 1.738e-09 ;
-9.798, 3, 0, 1.159e-09, 1.905e-26, 0, 1.739e-09 ;
-9.798, 3.2, 0, 1.077e-09, -6.909e-27, 1.292e-26, 1.724e-09 ;
-9.798, 3.4, 0, 9.966e-10, 2.559e-26, -1.292e-26, 1.694e-09 ;
-9.798, 3.6, 0, 9.173e-10, 6.095e-27, -6.462e-27, 1.651e-09 ;
-9.798, 3.8, 0, 8.404e-10, -2.706e-28, 1.292e-26, 1.597e-09 ;
-9.798, 4, 0, 7.662e-10, -1.305e-28, 0, 1.532e-09 ;
-9.798, 4.2, 0, 6.952e-10, 1.274e-26, -6.462e-27, 1.46e-09 ;
-9.798, 4.4, 0, 6.278e-10, 1.289e-26, 0, 1.381e-09 ;
-9.798, 4.6, 0, 5.642e-10, 1.607e-26, -6.462e-27, 1.298e-09 ;
-9.798, 4.8, 0, 5.046e-10, -6.491e-27, 1.292e-26, 1.211e-09 ;
-9.798, 5, 0, 4.491e-10, -6.506e-27, -3.231e-27, 1.123e-09 ;
-9.798, 5.2, 0, 3.979e-10, 3.198e-27, 9.694e-27, 1.035e-09 ;
-9.798, 5.4, 0, 3.508e-10, 9.653e-27, -6.462e-27, 9.471e-10 ;
-9.798, 5.6, 0, 3.078e-10, -2.297e-29, 3.231e-27, 8.618e-10 ;
-9.798, 5.8, 0, 2.688e-10, -3.245e-27, 3.231e-27, 7.795e-10 ;
-9.798, 6, 0, 2.336e-10, 3.223e-27, -1.616e-27, 7.008e-10 ;
-9.798, 6.2, 0, 2.021e-10, 3.224e-27, 0, 6.264e-10 ;
-9.798, 6.4, 0, 1.739e-10, 3.225e-27, 0, 5.566e-10 ;
-9.798, 6.6, 0, 1.49e-10, 4.845e-27, 0, 4.918e-10 ;
-9.798, 6.8, 0, 1.271e-10, -2.532e-30, 3.231e-27, 4.32e-10 ;
-9.798, 7, 0, 1.078e-10, 3.23e-27, -1.616e-27, 3.774e-10 ;
-9.798, 7.2, 0, 9.108e-11, 4.846e-27, -8.078e-28, 3.279e-10 ;
-9.798, 7.4, 0, 7.656e-11, -5.431e-31, -1.616e-27, 2.833e-10 ;
-9.798, 7.6, 0, 6.405e-11, -1.616e-27, 8.078e-28, 2.434e-10 ;
-9.798, 7.8, 0, 5.333e-11, -3.154e-31, 4.039e-28, 2.08e-10 ;
-9.798, 8, 0, 4.419e-11, 8.076e-28, -1.212e-27, 1.768e-10 ;
-9.798, 8.2, 0, 3.644e-11, 1.212e-27, -4.039e-28, 1.494e-10 ;
-9.798, 8.4, 0, 2.991e-11, -8.078e-28, 2.019e-28, 1.256e-10 ;
-9.798, 8.6, 0, 2.444e-11, -8.078e-28, 4.039e-28, 1.051e-10 ;
-9.798, 8.8, 0, 1.987e-11, -2.02e-28, -6.058e-28, 8.742e-11 ;
-9.798, 9, 0, 1.608e-11, -1.125e-32, -2.019e-28, 7.234e-11 ;
-9.798, 9.2, 0, 1.295e-11, -2.019e-28, 5.049e-28, 5.955e-11 ;
-9.798, 9.4, 0, 1.038e-11, -5.049e-28, -1.01e-28, 4.877e-11 ;
-9.798, 9.6, 0, 8.277e-12, -4.039e-28, 3.029e-28, 3.973e-11 ;
-9.798, 9.8, 0, 6.571e-12, 3.029e-28, 0, 3.22e-11 ;
-9.798, 10, 0, 5.192e-12, -2.019e-28, 5.049e-29, 2.596e-11 ;
-9.596, -10, 0, 6.621e-12, -1.158e-33, 5.049e-29, -3.31e-11 ;
-9.596, -9.8, 0, 8.379e-12, 3.029e-28, 1.01e-28, -4.106e-11 ;
-9.596, -9.6, 0, 1.055e-11, -8.078e-28, 0, -5.066e-11 ;
-9.596, -9.4, 0, 1.323e-11, 4.039e-28, 6.058e-28, -6.218e-11 ;
-9.596, -9.2, 0, 1.651e-11, -1.522e-32, -1.01e-27, -7.593e-11 ;
-9.596, -9, 0, 2.05e-11, -1.209e-32, -8.078e-28, -9.224e-11 ;
-9.596, -8.8, 0, 2.533e-11, -4.039e-28, 2.019e-28, -1.115e-10 ;
-9.596, -8.6, 0, 3.116e-11, 8.077e-28, 1.212e-27, -1.34e-10 ;
-9.596, -8.4, 0, 3.814e-11, -9.954e-32, 4.039e-28, -1.602e-10 ;
-9.596, -8.2, 0, 4.647e-11, -8.08e-28, -1.212e-27, -1.905e-10 ;
