% x, y, z, rho, j_x, j_y, j_z ;
0, 0.24, -0.9495, 0.4428, -0, 0, 0 ;
0, 0.26, -0.9495, 0.4432, -0, 0, 0 ;
0, 0.28, -0.9495, 0.4436, -0, 0, 0 ;
0, 0.3, -0.9495, 0.4439, -0, 0, 0 ;
0, 0.32, -0.9495, 0.4441, -0, 0, 0 ;
0, 0.34, -0.9495, 0.4441, -0, 0, 0 ;
0, 0.36, -0.9495, 0.4441, -0, 0, 0 ;
0, 0.38, -0.9495, 0.4439, -0, 0, 0 ;
0, 0.4, -0.9495, 0.4435, -0, 0, 0 ;
0, 0.42, -0.9495, 0.4429, -0, 0, 0 ;
0, 0.44, -0.9495, 0.4421, -0, 0, 0 ;
0, 0.46, -0.9495, 0.441, -0, 0, 0 ;
0, 0.48, -0.9495, 0.4397, -0, 0, 0 ;
0, 0.5, -0.9495, 0.4381, -0, 0, 0 ;
0, 0.52, -0.9495, 0.4362, -0, 0, 0 ;
0, 0.54, -0.9495, 0.4339, -0, 0, 0 ;
0, 0.56, -0.9495, 0.4312, -0, 0, 0 ;
0, 0.58, -0.9495, 0.4282, -0, 0, 0 ;
0, 0.6, -0.9495, 0.4247, -0, 0, 0 ;
0, 0.62, -0.9495, 0.4207, -0, 0, 0 ;
0, 0.64, -0.9495, 0.4163, -0, 0, 0 ;
0, 0.66, -0.9495, 0.4113, -0, 0, 0 ;
0, 0.68, -0.9495, 0.4058, -0, 0, 0 ;
0, 0.7, -0.9495, 0.3998, -0, 0, 0 ;
0, 0.72, -0.9495, 0.3933, -0, 0, 0 ;
0, 0.74, -0.9495, 0.3862, -0, 0, 0 ;
0, 0.76, -0.9495, 0.3786, -0, 0, 0 ;
0, 0.78, -0.9495, 0.3704, -0, 0, 0 ;
0, 0.8, -0.9495, 0.3618, -0, 0, 0 ;
0, 0.82, -0.9495, 0.3528, -0, 0, 0 ;
0, 0.84, -0.9495, 0.3434, -0, 0, 0 ;
0, 0.86, -0.9495, 0.3336, -0, 0, 0 ;
0, 0.88, -0.9495, 0.3236, -0, 0, 0 ;
0, 0.9, -0.9495, 0.3133, -0, 0, 0 ;
0, 0.92, -0.9495, 0.3028, -0, 0, 0 ;
0, 0.94, -0.9495, 0.2922, -0, 0, 0 ;
0, 0.96, -0.9495, 0.2816, -0, 0, 0 ;
0, 0.98, -0.9495, 0.2709, -0, 0, 0 ;
0, 1, -0.9495, 0.2602, -0, 0, 0 ;
0, -1, -0.899, 0.3016, 0, 0, -0 ;
0, -0.98, -0.899, 0.3147, 0, 0, -0 ;
