% x, y, z, rho, j_x, j_y, j_z ;
-2.939, -0.06, 0, 0.0001479, 8.552e-21, 1.304e-19, -4.438e-06 ;
-2.939, 0, 0, 0.0001483, 4.337e-21, 1.321e-19, 4.251e-20 ;
-2.939, 0.06, 0, 0.0001479, 3.779e-23, 1.321e-19, 4.438e-06 ;
-2.939, 0.12, 0, 0.0001469, -3.801e-21, 1.287e-19, 8.812e-06 ;
-2.939, 0.18, 0, 0.0001451, -8.748e-21, 1.287e-19, 1.306e-05 ;
-2.939, 0.24, 0, 0.0001426, -1.199e-20, 1.304e-19, 1.711e-05 ;
-2.939, 0.3, 0, 0.0001395, -1.661e-20, 1.271e-19, 2.093e-05 ;
-2.939, 0.36, 0, 0.0001358, -1.93e-20, 1.254e-19, 2.444e-05 ;
-2.939, 0.42, 0, 0.0001315, -2.459e-20, 1.22e-19, 2.762e-05 ;
-2.939, 0.48, 0, 0.0001268, -2.633e-20, 1.177e-19, 3.042e-05 ;
-2.939, 0.54, 0, 0.0001216, -3.006e-20, 1.169e-19, 3.282e-05 ;
-2.939, 0.6, 0, 0.000116, -3.204e-20, 1.127e-19, 3.48e-05 ;
-2.939, 0.66, 0, 0.0001101, -3.517e-20, 1.11e-19, 3.634e-05 ;
-2.939, 0.72, 0, 0.000104, -3.582e-20, 1.033e-19, 3.744e-05 ;
-2.939, 0.78, 0, 9.772e-05, -3.947e-20, 1.016e-19, 3.811e-05 ;
-2.939, 0.84, 0, 9.135e-05, -3.889e-20, 9.656e-20, 3.837e-05 ;
-2.939, 0.9, 0, 8.494e-05, -4.283e-20, 9.317e-20, 3.822e-05 ;
-2.939, 0.96, 0, 7.856e-05, -4.264e-20, 8.894e-20, 3.771e-05 ;
-2.939, 1.02, 0, 7.227e-05, -4.163e-20, 8.724e-20, 3.686e-05 ;
-2.939, 1.08, 0, 6.611e-05, -4.16e-20, 8.216e-20, 3.57e-05 ;
-2.939, 1.14, 0, 6.014e-05, -4.035e-20, 7.708e-20, 3.428e-05 ;
-2.939, 1.2, 0, 5.44e-05, -4.347e-20, 7.2e-20, 3.264e-05 ;
-2.939, 1.26, 0, 4.892e-05, -3.869e-20, 6.819e-20, 3.082e-05 ;
-2.939, 1.32, 0, 4.372e-05, -4.281e-20, 6.48e-20, 2.886e-05 ;
-2.939, 1.38, 0, 3.884e-05, -3.747e-20, 5.972e-20, 2.68e-05 ;
-2.939, 1.44, 0, 3.428e-05, -3.884e-20, 5.59e-20, 2.468e-05 ;
-2.939, 1.5, 0, 3.005e-05, -3.646e-20, 5.273e-20, 2.254e-05 ;
-2.939, 1.56, 0, 2.617e-05, -3.505e-20, 4.955e-20, 2.041e-05 ;
-2.939, 1.62, 0, 2.262e-05, -3.375e-20, 4.532e-20, 1.832e-05 ;
-2.939, 1.68, 0, 1.941e-05, -3.228e-20, 4.193e-20, 1.63e-05 ;
-2.939, 1.74, 0, 1.652e-05, -3.169e-20, 4.023e-20, 1.437e-05 ;
-2.939, 1.8, 0, 1.394e-05, -2.804e-20, 3.515e-20, 1.255e-05 ;
-2.939, 1.86, 0, 1.166e-05, -2.734e-20, 3.367e-20, 1.084e-05 ;
-2.939, 1.92, 0, 9.656e-06, -2.531e-20, 3.007e-20, 9.27e-06 ;
-2.939, 1.98, 0, 7.913e-06, -2.403e-20, 2.763e-20, 7.834e-06 ;
-2.939, 2.04, 0, 6.41e-06, -2.169e-20, 2.509e-20, 6.539e-06 ;
-2.939, 2.1, 0, 5.127e-06, -2.04e-20, 2.287e-20, 5.383e-06 ;
-2.939, 2.16, 0, 4.041e-06, -1.93e-20, 2.118e-20, 4.364e-06 ;
